route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
32|4,650,False,False,False,False,False,1.4222932973539262,True
32|4,650,False,False,False,False,False,1.4011896749476278,True
32|4,649,False,False,False,False,False,1.412285098130595,True
32|4,653,False,False,False,False,False,1.413255005714326,True
32|4,651,False,False,False,False,False,1.415016578989416,True
32|4,650,False,False,False,False,False,1.3991979521787437,True
32|4,649,False,False,False,False,False,1.4218744014309996,True
32|4,650,False,False,False,False,False,1.399272110918827,True
32|4,651,False,False,False,False,False,1.394217575960522,True
32|4,650,False,False,False,False,False,1.3789913981016897,True
32|4,650,False,False,False,False,False,1.3816910841185948,True
32|4,650,False,False,False,False,False,1.4063217252340794,True
32|4,650,False,False,False,False,False,1.4195489223208677,True
32|4,652,False,False,False,False,False,1.3682624087370547,True
32|4,650,False,False,False,False,False,1.4289903108981814,True
32|4,650,False,False,False,False,False,1.4266085634038033,True
32|4,649,False,False,False,False,False,1.403199256813953,True
32|4,650,False,False,False,False,False,1.4092391294887645,True
32|4,650,False,False,False,False,False,1.409703140552568,True
32|4,650,False,False,False,False,False,1.408297020235724,True
32|4,651,False,False,False,False,False,1.4129920455797478,True
32|4,651,False,False,False,False,False,1.3879990041870511,True
32|4,652,False,False,False,False,False,1.391502352560959,True
32|4,650,False,False,False,False,False,1.4368410009506127,True
32|4,649,False,False,False,False,False,1.3813419756579977,True
32|4,649,False,False,False,False,False,1.4371165256688982,True
32|4,650,False,False,False,False,False,1.4015597706601581,True
32|4,651,False,False,False,False,False,1.4112965072308792,True
32|4,650,False,False,False,False,False,1.409958648028651,True
32|4,649,False,False,False,False,False,1.417453201460719,True
32|4,650,False,False,False,False,False,1.4195540462399963,True
32|4,648,False,False,False,False,False,1.391780165924817,True
route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
32|31,477,False,False,False,False,False,1.2572835484932272,True
route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
32|31,475,False,False,False,False,False,1.276237454116464,True
32|4,638,False,False,False,False,False,1.4236013835429064,True
24|35,212,False,False,False,False,True,0.5138435618637005,False
24|6,327,False,False,False,False,True,0.499853238056023,False
20|31,366,False,False,False,False,False,1.1121313355943971,True
20|7,561,False,False,False,False,False,1.358753699997775,True
19|6,158,False,False,False,False,True,0.5980208095551514,False
19|26,151,False,False,False,False,True,0.8035613042178049,False
1|4,462,False,False,False,False,False,1.1411855890574816,True
route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
32|31,477,False,False,False,False,False,1.305023836698802,True
route,timesteps,collision_truck,collision_trailer,timeout,truck_lidar_collision,trailer_lidar_collision,distance_to_center_of_lane,completed
32|31,489,False,False,False,False,False,1.3016061954432876,True
32|4,650,False,False,False,False,False,1.42526065348125,True
24|35,219,False,False,False,False,True,0.502100064310656,False
24|6,339,False,False,False,False,True,0.4920549410615565,False
20|31,375,False,False,False,False,False,1.1781089994924925,True
20|7,571,False,False,False,False,False,1.3937585793324199,True
19|6,159,False,False,False,False,True,0.5712163547566823,False
19|26,155,False,False,False,False,True,0.7628718470560828,False
1|4,478,False,False,False,False,False,1.1034887500641353,True
1|7,511,False,False,False,False,False,1.2218121615309097,True
